,Fornecedor,Numero_Serial,Manutenção_Preventiva,Manutenção_Emergencial,Manutenção_Corretiva,total,data,Equipamentos,Manutenção preditiva
267,TitanForce Equipamentos,SM4ZSS0BKE,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
268,TitanForce Equipamentos,DJ7TSKOV1G,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
269,TitanForce Equipamentos,AI8Q5DQ4YY,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
270,TitanForce Equipamentos,L8YDZFYIE5,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
271,TitanForce Equipamentos,8Z6LUG16QA,,,,,2024-01-01,Máquina de Costura Industrial,
272,TitanForce Equipamentos,C19S0MR0WV,,,,,2024-01-01,Máquina de Costura Industrial,
273,TitanForce Equipamentos,NYO3TZOYZS,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
274,TitanForce Equipamentos,RD7E8ZU4DK,,,,,2024-01-01,Máquina de Costura Industrial,
275,TitanForce Equipamentos,5P7UZSQV9P,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
276,TitanForce Equipamentos,FHPH3K7UZK,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
277,TitanForce Equipamentos,GQMJCNC951,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
278,TitanForce Equipamentos,IIKW0N8TG1,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
279,TitanForce Equipamentos,62X90W26NU,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
280,TitanForce Equipamentos,VR6PIVLAH8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
281,TitanForce Equipamentos,IEGNZFZDDP,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
282,TitanForce Equipamentos,CTH7DCR9L4,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
283,TitanForce Equipamentos,8ZV9ULYBD6,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Costura Industrial,0.0
284,TitanForce Equipamentos,X7JBKEWM5O,,,,,2024-01-01,Máquina de Costura Industrial,
285,TitanForce Equipamentos,WB1ZP66V67,,,,,2024-01-01,Máquina de Costura Industrial,
286,CoreForge Machinery,15AEW6OF3U,,,,,2024-01-01,Robô Industrial,
287,IronCraft Equipamentos,YQMIJCYHWT,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Papel,0.0
288,PowerMax Technologies,16ZAS6GUTO,,,,,2024-01-01,Furadeira,
289,PowerMax Technologies,6TC9KMHTIN,0.0,0.0,0.0,0.0,2024-01-01,Furadeira,0.0
290,PowerMax Technologies,C0GPTIE3FC,0.0,0.0,0.0,0.0,2024-01-01,Furadeira,0.0
291,PowerMax Technologies,BXA1OO3808,0.0,0.0,0.0,0.0,2024-01-01,Furadeira,0.0
292,PowerMax Technologies,N20LLWFSGK,,,,,2024-01-01,Furadeira,
293,PrecisionGear Equipamentos,8SOSN6BDPQ,,,,,2024-01-01,Centrífuga,
294,PrecisionGear Equipamentos,FNWGULO3T9,,,,,2024-01-01,Centrífuga,
295,PrecisionGear Equipamentos,EE7M0MZ4DY,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
296,PrecisionGear Equipamentos,1U25A87OCO,,,,,2024-01-01,Centrífuga,
297,PrecisionGear Equipamentos,DIK0471O7N,,,,,2024-01-01,Centrífuga,
298,PrecisionGear Equipamentos,FETPI44NYR,,,,,2024-01-01,Centrífuga,
299,PrecisionGear Equipamentos,MCRQAHS4BG,,,,,2024-01-01,Centrífuga,
300,PrecisionGear Equipamentos,02ANV23KQR,,,,,2024-01-01,Centrífuga,
301,PrecisionGear Equipamentos,F5UK1NQWUV,,,,,2024-01-01,Centrífuga,
302,PrecisionGear Equipamentos,KE2QWQNJ6K,,,,,2024-01-01,Centrífuga,
303,PrecisionGear Equipamentos,W296BNTT7K,,,,,2024-01-01,Centrífuga,
304,PrecisionGear Equipamentos,P4EWLTSON0,,,,,2024-01-01,Centrífuga,
305,PrecisionGear Equipamentos,NXCBHE380W,,,,,2024-01-01,Centrífuga,
306,PrecisionGear Equipamentos,GDVD8JSGAO,,,,,2024-01-01,Centrífuga,
307,PrecisionGear Equipamentos,VKKS5U493E,,,,,2024-01-01,Centrífuga,
308,PrecisionGear Equipamentos,UW2CYBAP8T,,,,,2024-01-01,Centrífuga,
309,PrecisionGear Equipamentos,1GK7NUQORL,,,,,2024-01-01,Centrífuga,
310,PrecisionGear Equipamentos,IT3RXAWH96,,,,,2024-01-01,Centrífuga,
311,PrecisionGear Equipamentos,WS1CRFNMKJ,,,,,2024-01-01,Centrífuga,
312,PrecisionGear Equipamentos,7PT1570P7T,,,,,2024-01-01,Centrífuga,
313,PrecisionGear Equipamentos,T5YNQRN3BD,,,,,2024-01-01,Centrífuga,
314,PrecisionGear Equipamentos,8K0J7KGAPX,8.0,0.0,0.0,8.0,2024-01-01,Centrífuga,0.0
315,PrecisionGear Equipamentos,IISNRMV9VM,10.0,0.0,0.0,10.0,2024-01-01,Centrífuga,0.0
316,PrecisionGear Equipamentos,148PMCIHYP,,,,,2024-01-01,Centrífuga,
317,PrecisionGear Equipamentos,P4C22W169P,,,,,2024-01-01,Centrífuga,
318,PrecisionGear Equipamentos,VHZXPMFYAI,,,,,2024-01-01,Centrífuga,
319,PrecisionGear Equipamentos,Q53H9BESEF,,,,,2024-01-01,Centrífuga,
320,PrecisionGear Equipamentos,0EL9O5IIT4,,,,,2024-01-01,Centrífuga,
321,PrecisionGear Equipamentos,ZUIN2XHMWJ,,,,,2024-01-01,Centrífuga,
322,PrecisionGear Equipamentos,TM316FLIJV,,,,,2024-01-01,Centrífuga,
323,PrecisionGear Equipamentos,5H84GDQOPA,,,,,2024-01-01,Centrífuga,
324,PrecisionGear Equipamentos,FB2HK6ZG44,,,,,2024-01-01,Centrífuga,
325,PrecisionGear Equipamentos,GVMC81BVYT,,,,,2024-01-01,Centrífuga,
326,PrecisionGear Equipamentos,4ABEVOC0WA,,,,,2024-01-01,Centrífuga,
327,PrecisionGear Equipamentos,AT2BVDFHFU,,,,,2024-01-01,Centrífuga,
328,PrecisionGear Equipamentos,7OPQ0SVSQ0,,,,,2024-01-01,Centrífuga,
329,PrecisionGear Equipamentos,858NN988AP,,,,,2024-01-01,Centrífuga,
330,PrecisionGear Equipamentos,8N4X4DHITR,,,,,2024-01-01,Centrífuga,
331,PrecisionGear Equipamentos,0T8MXLWYTR,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
332,PrecisionGear Equipamentos,R3Q4E88AN4,,,,,2024-01-01,Centrífuga,
333,PrecisionGear Equipamentos,6D7YPNHI6G,,,,,2024-01-01,Centrífuga,
334,PrecisionGear Equipamentos,0SG5UNSX9O,,,,,2024-01-01,Centrífuga,
335,PrecisionGear Equipamentos,WKW4RO0PCW,,,,,2024-01-01,Centrífuga,
336,PrecisionGear Equipamentos,5N9C93UUAJ,,,,,2024-01-01,Centrífuga,
337,PrecisionGear Equipamentos,AVCTFGGHE1,,,,,2024-01-01,Centrífuga,
338,PrecisionGear Equipamentos,G6XQIZWYUH,,,,,2024-01-01,Centrífuga,
339,PrecisionGear Equipamentos,3HV7BHUX06,,,,,2024-01-01,Centrífuga,
340,PrecisionGear Equipamentos,AD61LHN0YX,,,,,2024-01-01,Centrífuga,
341,PrecisionGear Equipamentos,N74LMB14QY,,,,,2024-01-01,Centrífuga,
342,PrecisionGear Equipamentos,4OK8PP33L5,,,,,2024-01-01,Centrífuga,
343,PrecisionGear Equipamentos,4QAHKO8SBD,,,,,2024-01-01,Centrífuga,
344,PrecisionGear Equipamentos,1CSGK8D2OZ,,,,,2024-01-01,Centrífuga,
345,PrecisionGear Equipamentos,GT5U7PHVK8,,,,,2024-01-01,Centrífuga,
346,PrecisionGear Equipamentos,C47CE1KJCJ,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
347,PrecisionGear Equipamentos,I00A2ITPV0,,,,,2024-01-01,Centrífuga,
348,PrecisionGear Equipamentos,YF3PUWO4PM,,,,,2024-01-01,Centrífuga,
349,PrecisionGear Equipamentos,RBULIO5MD4,,,,,2024-01-01,Centrífuga,
350,PrecisionGear Equipamentos,MFRG0ZNYG6,,,,,2024-01-01,Centrífuga,
351,PrecisionGear Equipamentos,90ZY06R162,,,,,2024-01-01,Centrífuga,
352,PrecisionGear Equipamentos,XH0BS7H9ER,,,,,2024-01-01,Centrífuga,
353,PrecisionGear Equipamentos,PRNVJIN96X,,,,,2024-01-01,Centrífuga,
354,PrecisionGear Equipamentos,SGW7N0DCPD,,,,,2024-01-01,Centrífuga,
355,PrecisionGear Equipamentos,MPV6S34KST,,,,,2024-01-01,Centrífuga,
356,PrecisionGear Equipamentos,ADMI9YC95O,,,,,2024-01-01,Centrífuga,
357,PrecisionGear Equipamentos,HITCVZMR07,,,,,2024-01-01,Centrífuga,
358,PrecisionGear Equipamentos,2BFQIS6M5V,,,,,2024-01-01,Centrífuga,
359,PrecisionGear Equipamentos,S0ZOCLYR96,,,,,2024-01-01,Centrífuga,
360,PrecisionGear Equipamentos,2H1CTGR9KP,,,,,2024-01-01,Centrífuga,
361,PrecisionGear Equipamentos,P5GZAHRECI,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
362,PrecisionGear Equipamentos,EI2U8UBTO0,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
363,PrecisionGear Equipamentos,W0VOTU1FVO,,,,,2024-01-01,Centrífuga,
364,PrecisionGear Equipamentos,A2GJJC879A,,,,,2024-01-01,Centrífuga,
365,PrecisionGear Equipamentos,8MPXGUOG71,,,,,2024-01-01,Centrífuga,
366,PrecisionGear Equipamentos,WC59TU63UK,,,,,2024-01-01,Centrífuga,
367,PrecisionGear Equipamentos,JX836GPDZ2,,,,,2024-01-01,Centrífuga,
368,PrecisionGear Equipamentos,Z8WU8U0DHP,,,,,2024-01-01,Centrífuga,
369,PrecisionGear Equipamentos,O41YBLRNHE,,,,,2024-01-01,Centrífuga,
370,PrecisionGear Equipamentos,MR022YBA22,,,,,2024-01-01,Centrífuga,
371,PrecisionGear Equipamentos,VP04KBKMXM,,,,,2024-01-01,Centrífuga,
372,PrecisionGear Equipamentos,8PN64EIUZX,,,,,2024-01-01,Centrífuga,
373,PrecisionGear Equipamentos,33T08ZQH5F,,,,,2024-01-01,Centrífuga,
374,PrecisionGear Equipamentos,ZRVHGDEGH8,,,,,2024-01-01,Centrífuga,
375,PrecisionGear Equipamentos,CXRMMNT2BN,,,,,2024-01-01,Centrífuga,
376,PrecisionGear Equipamentos,YXWJYNHYRX,,,,,2024-01-01,Centrífuga,
377,PrecisionGear Equipamentos,T8KF7JZ9PC,,,,,2024-01-01,Centrífuga,
378,PrecisionGear Equipamentos,6F32UELDDZ,,,,,2024-01-01,Centrífuga,
379,PrecisionGear Equipamentos,6KAWW801M0,,,,,2024-01-01,Centrífuga,
380,PrecisionGear Equipamentos,URBR9GMR63,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
381,PrecisionGear Equipamentos,WPS9KH42DI,,,,,2024-01-01,Centrífuga,
382,PrecisionGear Equipamentos,FRMTGDEBN5,,,,,2024-01-01,Centrífuga,
383,PrecisionGear Equipamentos,7PPCZN2HXT,,,,,2024-01-01,Centrífuga,
384,PrecisionGear Equipamentos,FLECHARLW3,,,,,2024-01-01,Centrífuga,
385,PrecisionGear Equipamentos,4VDHPSRFWW,,,,,2024-01-01,Centrífuga,
386,PrecisionGear Equipamentos,TOG7A14IUD,,,,,2024-01-01,Centrífuga,
387,PrecisionGear Equipamentos,BGQEUIDTOV,,,,,2024-01-01,Centrífuga,
388,PrecisionGear Equipamentos,3C012ZC1VV,,,,,2024-01-01,Centrífuga,
389,PrecisionGear Equipamentos,6MDAWRTGTH,,,,,2024-01-01,Centrífuga,
390,PrecisionGear Equipamentos,WWDCBGMIBP,,,,,2024-01-01,Centrífuga,
391,PrecisionGear Equipamentos,2UIM2HK24A,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
392,PrecisionGear Equipamentos,MP3YXLC8KQ,,,,,2024-01-01,Centrífuga,
393,PrecisionGear Equipamentos,4DILYJQQZX,,,,,2024-01-01,Centrífuga,
394,PrecisionGear Equipamentos,JF9RQAG46B,,,,,2024-01-01,Centrífuga,
395,PrecisionGear Equipamentos,453IU0D2T3,,,,,2024-01-01,Centrífuga,
396,PrecisionGear Equipamentos,LMJZL0HYA9,,,,,2024-01-01,Centrífuga,
397,PrecisionGear Equipamentos,ZQ3O9RIO6I,,,,,2024-01-01,Centrífuga,
398,PrecisionGear Equipamentos,59N6I3AUOW,,,,,2024-01-01,Centrífuga,
399,PrecisionGear Equipamentos,NMGPHHBFMQ,,,,,2024-01-01,Centrífuga,
400,PrecisionGear Equipamentos,IUTA4DKFUU,,,,,2024-01-01,Centrífuga,
401,PrecisionGear Equipamentos,MCTJKOYX7A,0.0,0.0,0.0,0.0,2024-01-01,Centrífuga,0.0
402,PrecisionGear Equipamentos,W9JS96WP6R,,,,,2024-01-01,Centrífuga,
403,PrecisionGear Equipamentos,DH0RCNXZWX,,,,,2024-01-01,Centrífuga,
404,PrecisionGear Equipamentos,FVGYUOE41H,,,,,2024-01-01,Centrífuga,
405,PrecisionGear Equipamentos,7L0G5O8FLA,,,,,2024-01-01,Centrífuga,
406,PrecisionGear Equipamentos,6PA4L2WGFE,,,,,2024-01-01,Centrífuga,
407,PrecisionGear Equipamentos,LB58REP7QE,,,,,2024-01-01,Centrífuga,
408,PrecisionGear Equipamentos,XY5GHJ298Z,,,,,2024-01-01,Centrífuga,
409,PrecisionGear Equipamentos,FAQQEYPHA7,,,,,2024-01-01,Centrífuga,
410,PrecisionGear Equipamentos,8RWYEFB03U,,,,,2024-01-01,Centrífuga,
411,PrecisionGear Equipamentos,EY2SEK3B61,,,,,2024-01-01,Centrífuga,
412,PrecisionGear Equipamentos,D0MUWIG9KK,,,,,2024-01-01,Centrífuga,
413,PrecisionGear Equipamentos,6A1T1B833K,,,,,2024-01-01,Centrífuga,
414,PrecisionGear Equipamentos,AHU5LK4KAD,,,,,2024-01-01,Centrífuga,
415,PrecisionGear Equipamentos,FV2FEDO0YJ,,,,,2024-01-01,Centrífuga,
416,PrecisionGear Equipamentos,GPU4Q2QBEZ,,,,,2024-01-01,Centrífuga,
417,PrecisionGear Equipamentos,7I2XE7YTSH,,,,,2024-01-01,Centrífuga,
418,PrecisionGear Equipamentos,63KPRBQ9O3,,,,,2024-01-01,Centrífuga,
419,FusionGear Industries,TISJ87H6FY,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
420,FusionGear Industries,L55ZX6N16S,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
421,FusionGear Industries,174FFRPP7X,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
422,FusionGear Industries,O9VHW1MP3V,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
423,FusionGear Industries,XISPQQ4JMU,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
424,FusionGear Industries,0CN3XLT2C4,0.0,0.0,0.0,0.0,2024-01-01,Destilador,0.0
425,PrimeForge Equipamentos,6G3Y7U677C,0.0,0.0,0.0,0.0,2024-01-01,Secadora,0.0
426,PrimeForge Equipamentos,88YLBHCDRU,0.0,0.0,0.0,0.0,2024-01-01,Secadora,0.0
427,SteelPro Machinery,N9P58WLF6Q,,,,,2024-01-01,Compressor de Gás,
428,MetalTech Equipamentos,3V588ZR15D,,,,,2024-01-01,Engrenagem,
429,MetalTech Equipamentos,UM9BRHSAJB,,,,,2024-01-01,Engrenagem,
430,PowerPro Equipamentos,46F198TZC5,0.0,0.0,0.0,0.0,2024-01-01,Forno de Soldagem,0.0
431,PowerPro Equipamentos,V89V5JJ126,0.0,0.0,0.0,0.0,2024-01-01,Forno de Soldagem,0.0
432,PowerPro Equipamentos,J65IKUHD9K,0.0,0.0,0.0,0.0,2024-01-01,Forno de Soldagem,0.0
433,PowerPro Equipamentos,KOFLRHF5SJ,,,,,2024-01-01,Forno de Soldagem,
434,PowerPro Equipamentos,48U34V112P,0.0,0.0,0.0,0.0,2024-01-01,Forno de Soldagem,0.0
435,PowerPro Equipamentos,V5TKF87MSY,0.0,0.0,0.0,0.0,2024-01-01,Forno de Soldagem,0.0
436,IronWorks Industries,E7CE0OVV8W,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
437,IronWorks Industries,XYBWR7Q72T,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
438,IronWorks Industries,NQW83PUCE7,,,,,2024-01-01,Máquina de Pintura,
439,IronWorks Industries,LGED2PSZ5N,,,,,2024-01-01,Máquina de Pintura,
440,IronWorks Industries,2N805OMPR3,,,,,2024-01-01,Máquina de Pintura,
441,IronWorks Industries,MCHNJ0V8KF,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
442,IronWorks Industries,A7AAP78B2W,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
443,IronWorks Industries,K4QP2JH2Y4,,,,,2024-01-01,Máquina de Pintura,
444,IronWorks Industries,1JATUC1HHT,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
445,IronWorks Industries,8X42CJUT1S,,,,,2024-01-01,Máquina de Pintura,
446,IronWorks Industries,1TBZWPSEYK,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
447,IronWorks Industries,DOSVR12UHU,,,,,2024-01-01,Máquina de Pintura,
448,IronWorks Industries,K43KCB1IUS,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
449,IronWorks Industries,6OPDOBY1IP,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
450,IronWorks Industries,GLZL2NTJ36,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Pintura,0.0
451,IronWorks Industries,GOQUIU0SAG,,,,,2024-01-01,Máquina de Pintura,
452,IronWorks Industries,X830FHH8QK,,,,,2024-01-01,Máquina de Pintura,
453,IronWorks Industries,3544TN9XBN,,,,,2024-01-01,Máquina de Pintura,
454,TitanGear Equipamentos,WO10Z6W5ED,,,,,2024-01-01,Extrusora,
455,TitanGear Equipamentos,0JMT85RS00,,,,,2024-01-01,Extrusora,
456,OptiForge Solutions,0MBWF6U9V5,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Teste de Materiais,0.0
457,OptiForge Solutions,VNFIY4B1ZA,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Teste de Materiais,0.0
458,OptiForge Solutions,BY0KKSITDS,4.0,0.0,3.0,7.0,2024-01-01,Máquina de Teste de Materiais,3.0
459,OptiForge Solutions,HU0Z783R99,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Teste de Materiais,0.0
460,OptiForge Solutions,XBXCB3DZFB,16.0,0.0,0.0,16.0,2024-01-01,Máquina de Teste de Materiais,0.0
461,OptiForge Solutions,9YPK5GJXGZ,,,,,2024-01-01,Máquina de Teste de Materiais,
462,OptiForge Solutions,V3EGBP8BAK,2.0,0.0,6.0,8.0,2024-01-01,Máquina de Teste de Materiais,6.0
463,FusionForge Equipamentos,OYTPX85L8U,,,,,2024-01-01,Transportadora,
464,FusionForge Equipamentos,9HLX2JL3VD,,,,,2024-01-01,Transportadora,
465,FusionForge Equipamentos,BY7SDDXNMP,317.0,0.0,0.0,317.0,2024-01-01,Transportadora,0.0
466,MaxForge Technologies,23RXHNJIOB,,,,,2024-01-01,Balança Industrial,
467,CoreMech Equipamentos,2XMZJJAP00,0.0,0.0,0.0,0.0,2024-01-01,Elevador de Carga,0.0
468,SteelLine Systems,SO7EJFDIUY,,,,,2024-01-01,Enchedora de Frascos,
469,ProTech Equipamentos,8PJNG46F83,,,,,2024-01-01,Máquina de Lavagem,
470,ProTech Equipamentos,XEIEWYI0HW,,,,,2024-01-01,Máquina de Lavagem,
471,ProTech Equipamentos,JH4BCGR8P9,,,,,2024-01-01,Máquina de Lavagem,
472,ProTech Equipamentos,3L4TJW0S9E,,,,,2024-01-01,Máquina de Lavagem,
473,ProTech Equipamentos,XR97WQG19F,,,,,2024-01-01,Máquina de Lavagem,
474,ProTech Equipamentos,49K5KVVADF,,,,,2024-01-01,Máquina de Lavagem,
475,ProTech Equipamentos,R4XBX9RQA7,,,,,2024-01-01,Máquina de Lavagem,
476,ProTech Equipamentos,XEIEWYI0HW,,,,,2024-01-01,Máquina de Lavagem,
477,ProTech Equipamentos,DBVXDIWVRO,,,,,2024-01-01,Máquina de Lavagem,
478,ProTech Equipamentos,ORCUT8W74O,,,,,2024-01-01,Máquina de Lavagem,
479,ProTech Equipamentos,25FV3BBJQQ,,,,,2024-01-01,Máquina de Lavagem,
480,PowerForge Equipamentos,UDTLKT30ZG,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
481,PowerForge Equipamentos,22H106QDYN,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
482,PowerForge Equipamentos,VA752VRVA2,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
483,PowerForge Equipamentos,Z6KU75OMI0,,,,,2024-01-01,Cilindro Pneumático,
484,PowerForge Equipamentos,Y9DTFN4UY7,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
485,PowerForge Equipamentos,KG84A8NQTA,,,,,2024-01-01,Cilindro Pneumático,
486,PowerForge Equipamentos,XENHYMI149,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
487,PowerForge Equipamentos,E6YVKFI3K2,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
488,PowerForge Equipamentos,UZESO1I3G4,,,,,2024-01-01,Cilindro Pneumático,
489,PowerForge Equipamentos,4X20C3VTY6,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
490,PowerForge Equipamentos,52CWE5X1J8,,,,,2024-01-01,Cilindro Pneumático,
491,PowerForge Equipamentos,1I8B03ORAT,,,,,2024-01-01,Cilindro Pneumático,
492,PowerForge Equipamentos,U9MIRH6699,,,,,2024-01-01,Cilindro Pneumático,
493,PowerForge Equipamentos,VKZZCAW62X,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
494,PowerForge Equipamentos,4RFXVOGF2H,,,,,2024-01-01,Cilindro Pneumático,
495,PowerForge Equipamentos,HJGD5S6QR4,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
496,PowerForge Equipamentos,S92W8AAFPE,,,,,2024-01-01,Cilindro Pneumático,
497,PowerForge Equipamentos,5TMKVJ8PWU,,,,,2024-01-01,Cilindro Pneumático,
498,PowerForge Equipamentos,3CMB12IBT2,,,,,2024-01-01,Cilindro Pneumático,
499,PowerForge Equipamentos,GRU91JYSKF,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
500,PowerForge Equipamentos,6VF83HOQC3,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
501,PowerForge Equipamentos,0BPTKYTPI3,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
502,PowerForge Equipamentos,AODKIJSI4R,0.0,0.0,0.0,0.0,2024-01-01,Cilindro Pneumático,0.0
503,PowerForge Equipamentos,VAYX9E4MOA,,,,,2024-01-01,Cilindro Pneumático,
504,PowerForge Equipamentos,LTNQOFL6MM,,,,,2024-01-01,Cilindro Pneumático,
505,MegaForge Equipamentos,KKP2DBO4ZG,0.0,0.0,0.0,0.0,2024-01-01,Recicladora de Plásticos,0.0
506,PrimeGear Solutions,UZPOQ33JQK,,,,,2024-01-01,Calandria,
507,PrimeGear Solutions,H0LHP2T79J,,,,,2024-01-01,Calandria,
508,PrimeGear Solutions,RJXVLS3L4H,,,,,2024-01-01,Calandria,
509,PrimeGear Solutions,PXF8UW6M3L,,,,,2024-01-01,Calandria,
510,PrimeGear Solutions,HCVS4Q7BBH,,,,,2024-01-01,Calandria,
511,PrimeGear Solutions,80DS6WGNS8,,,,,2024-01-01,Calandria,
512,PrimeGear Solutions,NE9BUQINH9,,,,,2024-01-01,Calandria,
513,PrimeGear Solutions,LKNPFOAKZ2,,,,,2024-01-01,Calandria,
514,PrimeGear Solutions,5XUMWU8N5A,,,,,2024-01-01,Calandria,
515,PrimeGear Solutions,KS1YYN2J45,,,,,2024-01-01,Calandria,
516,PrimeGear Solutions,O7S8OQMXH7,,,,,2024-01-01,Calandria,
517,PrimeGear Solutions,3DQ812C4ZS,,,,,2024-01-01,Calandria,
518,PrimeGear Solutions,OVUKCH1GJL,,,,,2024-01-01,Calandria,
519,PrimeGear Solutions,9IOBYV121Z,,,,,2024-01-01,Calandria,
520,PrimeGear Solutions,O843K40JA3,,,,,2024-01-01,Calandria,
521,PrimeGear Solutions,N6V41XPB55,,,,,2024-01-01,Calandria,
522,PrimeGear Solutions,GQICO7758P,,,,,2024-01-01,Calandria,
523,PrimeGear Solutions,S09VXYNYBT,,,,,2024-01-01,Calandria,
524,PrimeGear Solutions,DFYUF1HAM3,,,,,2024-01-01,Calandria,
525,PrimeGear Solutions,12DU56MNTM,,,,,2024-01-01,Calandria,
526,PrimeGear Solutions,Q9EK634VDV,,,,,2024-01-01,Calandria,
527,PrimeGear Solutions,7NE8OBGS92,,,,,2024-01-01,Calandria,
528,PrimeGear Solutions,ON48ICMSTY,,,,,2024-01-01,Calandria,
529,PrimeGear Solutions,27LHBWUPOS,,,,,2024-01-01,Calandria,
530,PrimeGear Solutions,UVL3L7S1A8,,,,,2024-01-01,Calandria,
531,PrimeGear Solutions,L1B9QBQW1E,,,,,2024-01-01,Calandria,
532,PrimeGear Solutions,W3KKX608WA,,,,,2024-01-01,Calandria,
533,PrimeGear Solutions,JR1V8P0BRQ,,,,,2024-01-01,Calandria,
534,PrimeGear Solutions,588XOZ8ECX,,,,,2024-01-01,Calandria,
535,PrimeGear Solutions,UJXBMY32W6,,,,,2024-01-01,Calandria,
536,PrimeGear Solutions,ORLDWFWX4S,,,,,2024-01-01,Calandria,
537,PrimeGear Solutions,5LGLC8JHKP,,,,,2024-01-01,Calandria,
538,PrimeGear Solutions,TX10Q2PR9J,,,,,2024-01-01,Calandria,
539,PrimeGear Solutions,1A3MOJAJE2,,,,,2024-01-01,Calandria,
540,PrimeGear Solutions,8Q5WBQ9YMJ,,,,,2024-01-01,Calandria,
541,PrimeGear Solutions,MFI9FA97U8,,,,,2024-01-01,Calandria,
542,PrimeGear Solutions,FTQV8YV8OX,,,,,2024-01-01,Calandria,
543,PrimeGear Solutions,GGNH4ALAKI,,,,,2024-01-01,Calandria,
544,PrimeGear Solutions,W2J9GXSGY4,,,,,2024-01-01,Calandria,
545,PrimeGear Solutions,9L0ZUN1BNM,,,,,2024-01-01,Calandria,
546,PrimeGear Solutions,V76SRBRBU5,,,,,2024-01-01,Calandria,
547,PrimeGear Solutions,FA6QQXAMY9,0.0,0.0,0.0,0.0,2024-01-01,Calandria,0.0
548,PrimeGear Solutions,W8DPI6386N,,,,,2024-01-01,Calandria,
549,PrimeGear Solutions,XWFY9MK67K,0.0,0.0,0.0,0.0,2024-01-01,Calandria,0.0
550,PrimeGear Solutions,PWA3F3BECA,,,,,2024-01-01,Calandria,
551,PrimeGear Solutions,VVZIGJMMVB,,,,,2024-01-01,Calandria,
552,PrimeGear Solutions,Z7ETXI4P1U,,,,,2024-01-01,Calandria,
